Check Dup,Restaurant ID,Restaurant Name,Cuisine Keywords,Chain (Y/N),Address,City,Neighborhood,Google Maps Link,Profile Picture,Operational (Y/N),Coordinates
1,PIZZACLA,Pizza Classics,"Italian, Pizza",No,"3440 N St Mary’s St, San Antonio, TX 78215",San Antonio,Olmos Park,"https://www.google.com/maps/place/Pizza+Classics/@29.455263,-98.4859479,17z/data=!4m15!1m8!3m7!1s0x865cf58936606a8b:0xd5e8bc547294f4f7!2s3440+N+St+Mary's+St,+San+Antonio,+TX+78212!3b1!8m2!3d29.4564395!4d-98.4790805!16s%2Fg%2F11bw41z4h_!3m5!1s0x865cf5f25029b4d3:0xf514455d2fa0c0b1!8m2!3d29.456446!4d-98.4791231!16s%2Fg%2F11c3s8hcqx?entry=ttu&g_ep=EgoyMDI1MDQwNi4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipPPMes6vUS02YBYEArscD6xo9RH1Junsg5EaEYO=w408-h306-k-no,Yes,"29.4552630,-98.4859479"
1,ZITOSDEL,Zito’s Deli,"Italian, Deli",No,"1554 Babcock Rd, San Antonio, TX 78229",San Antonio,Medical Center,"https://www.google.com/maps/place/Zito's+Deli/@29.4916915,-98.5725361,17z/data=!3m1!4b1!4m6!3m5!1s0x865c5dde1642b70f:0xf227295b49a8a995!8m2!3d29.4916915!4d-98.5699558!16s%2Fg%2F1v2pqmrh?entry=ttu&g_ep=EgoyMDI1MDQwNi4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipPuku2qFOVjLR-tk6_PfH78UXeaS-kuyGuB7R5M=w408-h306-k-no,Yes,"29.4916915,-98.5725361"
1,RAYSPIZZ,Ray’s Pizzeria,"Italian, Pizza",No,"455 McCarty Rd, San Antonio, TX 78216",San Antonio,North Side,"https://www.google.com/maps/place/Ray's+Pizzaria/@29.5293608,-98.5023612,17z/data=!4m15!1m8!3m7!1s0x865c6011f19b92cb:0x646d20f6fd825a2b!2s455+McCarty+Rd,+San+Antonio,+TX+78216!3b1!8m2!3d29.5293608!4d-98.5001725!16s%2Fg%2F11rnfbftzw!3m5!1s0x865c600cbffda157:0xd6476b7d48b5f81d!8m2!3d29.5293608!4d-98.5001725!16s%2Fg%2F1vvyyhqs?entry=ttu&g_ep=EgoyMDI1MDQwNi4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipO0vVd2yGKvkxNsGgpwk6rOSaXUTz8DDKx4_iqL=w408-h306-k-no,Yes,"29.5293608,-98.5023612"
1,BROWNBAG,Brown Bag Sandwich Shop,American,No,"11035 Wetmore Rd, San Antonio, TX 78216",San Antonio,Northeast Side,"https://www.google.com/maps/place/The+Brown+Bag+Sandwich+Shop/@29.5409771,-98.4462809,17z/data=!4m15!1m8!3m7!1s0x865c8ade5c16e219:0xea759cca56dd53aa!2s11035+Wetmore+Rd,+San+Antonio,+TX+78216!3b1!8m2!3d29.5410033!4d-98.4441861!16s%2Fg%2F11b8z84h3w!3m5!1s0x865c8ade59697937:0x91af678aeccd7a7b!8m2!3d29.5409771!4d-98.4440922!16s%2Fg%2F1tfctn3t?entry=ttu&g_ep=EgoyMDI1MDQwNi4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipNyoF7YKilfT3JQySRZc_fKrOZ3xffi9mbkaXB8=w408-h272-k-no,Yes,"29.5409771,-98.4462809"
1,ROCKTAPA,Rock & Tapas,Mexican,No,"307 Lafayette St, Castroville, TX 78009",Castroville,Castroville,"https://www.google.com/maps/place/Rock+%26+Tapas/@29.3563128,-98.8780693,17z/data=!3m1!4b1!4m6!3m5!1s0x865c39ae7a88a1ef:0xc972b8d15af90ee3!8m2!3d29.3563128!4d-98.875489!16s%2Fg%2F11kbzdxvsv?entry=ttu&g_ep=EgoyMDI1MDQwNi4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipPy7xYj_6MBy8JptPiZ_fwChFTcxTEWY9CEW4SH=w519-h240-k-no,No,"29.3563128,-98.8780693"
1,MRAOKSSO,Mr. A-OK’s Soul Food,Soul Food,No,"5532 Walzem Rd, San Antonio, TX 78218",San Antonio,Windcrest,"https://www.google.com/maps/place/Mr.+A+Ok's+Kitchen/@29.5088073,-98.382713,17z/data=!3m1!4b1!4m6!3m5!1s0x865cf5ade41bb165:0x87a7004ab9b453f6!8m2!3d29.5088073!4d-98.3801327!16s%2Fg%2F11f6y4_kc8?entry=ttu&g_ep=EgoyMDI1MDQwNi4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipNQFuRnV8LSkYvvfBvelkUtLT1ZWC-_OTlapUpg=w408-h306-k-no,Yes,"29.5088073,-98.3827130"
1,JULIANSISO,Julian's Italian Pizzeria and Kitchen (Stone Oak),"Italian, Pizza",Yes,"17230 Autry Pond Rd Suite #110, San Antonio, TX 78247",San Antonio,Stone Oak,"https://www.google.com/maps/place/Julian%E2%80%99s+Italian+Pizzeria+%26+Kitchen/@29.5980711,-98.4225876,17z/data=!4m15!1m8!3m7!1s0x865c8bc23fc85c51:0x99583ad3da093454!2s17230+Autry+Pond+Rd,+San+Antonio,+TX+78247!3b1!8m2!3d29.5980711!4d-98.4200073!16s%2Fg%2F11bw3y4f_j!3m5!1s0x865c8b9892e54307:0xdf76f7045153699b!8m2!3d29.5981634!4d-98.4198591!16s%2Fg%2F11flf94dh5?entry=ttu&g_ep=EgoyMDI1MDQwNi4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipNktoaw6-RqkZdrSXrKIgDKM4T_i1y5TPjQ3yo7=w408-h306-k-no,Yes,"29.5980711,-98.4225876"
1,MAGNOLIASO,Magnolia Pancake Haus,"American, Breakfast",Yes,"2070 N Loop 1604 E, San Antonio, TX 78232",San Antonio,Stone Oak,"https://www.google.com/maps/place/The+Magnolia+Pancake+Haus/@29.6058057,-98.4616732,17z/data=!4m15!1m8!3m7!1s0x865c8a217d88d233:0x732ab1eb64fbc842!2s2070+N+Loop+1604+E,+San+Antonio,+TX+78259!3b1!8m2!3d29.6058057!4d-98.4590929!16s%2Fg%2F11t_z3mb49!3m5!1s0x865c61d4a364c5bf:0x2e22382213012d60!8m2!3d29.6058057!4d-98.4590929!16s%2Fg%2F1tkbyn3s?entry=ttu&g_ep=EgoyMDI1MDQwNi4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipNVOPddHrzH0iZPW1CpBgTzPfTqaMiOvl6XnJh9=w426-h240-k-no,Yes,"29.6058057,-98.4616732"
1,ELWEINEC,El Weinecero,Food Truck,No,"123 Losoya St, San Antonio, TX 78205",San Antonio,Downtown SA/River Walk,"https://www.google.com/maps/place/El+Weinecero/@29.4231104,-98.4992956,14.27z/data=!3m1!5s0x865c5f54cabc7aed:0xdb3b0a9b1697598c!4m6!3m5!1s0x865c5fd3f8cef521:0x8b22682ef91ae7ec!8m2!3d29.4252342!4d-98.4880615!16s%2Fg%2F11rxj5c2nr?entry=ttu&g_ep=EgoyMDI1MDQwNi4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipM0B3tFTNs81aWX3AzEEMNZqKyoqMxbNukUKveI=w408-h408-k-no,Yes,"29.4231104,-98.4992956"
1,WILLIESG,Willie’s Grill & Icehouse,American,Yes,"24200 IH-10 W, San Antonio, TX 78257",San Antonio,The Dominion,"https://www.google.com/maps/place/Willie's+Grill+%26+Icehouse/@29.665263,-98.6359479,17z/data=!3m1!5s0x865c7cdfc23b3fbf:0xa185327fd40ddbc4!4m15!1m8!3m7!1s0x865c65161a00e607:0x8f177ba66e08e178!2s24200+I-10,+San+Antonio,+TX+78257!3b1!8m2!3d29.6682213!4d-98.6312867!16s%2Fg%2F11rnfbj2v3!3m5!1s0x865c65161bcc4cd1:0xcaff519057c867c2!8m2!3d29.6688173!4d-98.6316274!16s%2Fg%2F1xfsp4s4?entry=ttu&g_ep=EgoyMDI1MDQwNi4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipM5_8wl_I9cnEYUyYu7J4RPWCcLwY9Pttq6YBtD=w493-h240-k-no,Yes,"29.6652630,-98.6359479"
1,NUTTINBE,Nuttin Betta Cajun & Creole,Creole,No,"5514 Walzem Rd, San Antonio, TX 78218",San Antonio,Windcrest,"https://www.google.com/maps/place/Nuttin+Betta/@29.505263,-98.3759479,17z/data=!4m15!1m8!3m7!1s0x865cf34686cb6af1:0xe3d916fb7b301561!2s5514+Walzem+Rd,+San+Antonio,+TX+78218!3b1!8m2!3d29.5098778!4d-98.3796663!16s%2Fg%2F11b8v6q161!3m5!1s0x865ca719da2780e3:0x913d3dce1aa85d0e!8m2!3d29.5098778!4d-98.3796663!16s%2Fg%2F11sfqncs6_?entry=ttu&g_ep=EgoyMDI1MDQwNi4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipM47YXa_-6Z2tjhzrL0n0k1LNMi8FsnEN9oTUDX=w533-h240-k-no,Yes,"29.5052630,-98.3759479"
1,CROCKETT,Crockett Tavern,American,No,"320 Bonham St, San Antonio, TX 78205",San Antonio,Downtown SA/River Walk,"https://www.google.com/maps/place/Crockett+Tavern/@29.425263,-98.4859479,17z/data=!4m15!1m8!3m7!1s0x865c58aab10a05a9:0xcc7692b571209828!2s320+Bonham,+San+Antonio,+TX+78205!3b1!8m2!3d29.4252509!4d-98.4851469!16s%2Fg%2F11bw41smk2!3m5!1s0x865c59dfb444d7af:0xad12672bb9c95514!8m2!3d29.4251396!4d-98.485136!16s%2Fg%2F11swvkxp3b?entry=ttu&g_ep=EgoyMDI1MDQwNi4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipPcwAR82E8KrXOEh9Cb6jUqaXRmvDDd5wdR5OL2=w426-h240-k-no,Yes,"29.4252630,-98.4859479"
1,ROSIESPI,Rosie’s Pizza To Go,Pizza,No,"427 W Kingsbury St, Seguin, TX 78155",Seguin,Seguin,"https://www.google.com/maps/place/Rosie's+Pizza+To+Go/@29.5804847,-97.9715938,17z/data=!4m15!1m8!3m7!1s0x865cb824c5bdeaa7:0x3a2f5f9bba279a21!2s427+W+Kingsbury+St,+Seguin,+TX+78155!3b1!8m2!3d29.5804825!4d-97.969405!16s%2Fg%2F11bw408_pw!3m5!1s0x865cb824c515b313:0xae1a1db26a91a257!8m2!3d29.5804847!4d-97.9694051!16s%2Fg%2F1tf_1hkd?entry=ttu&g_ep=EgoyMDI1MDQwNi4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipNmcDbsURtd2D-KiMltIwHI9Z1FhDzmNOa8yGtL=w408-h314-k-no,Yes,"29.5804847,-97.9715938"
1,410DINER,410 Diner,"American, Diner",No,"8315 Broadway, San Antonio, TX 78209",San Antonio,Alamo Heights,"https://www.google.com/maps/place/410+Diner/@29.515263,-98.4659479,17z/data=!4m15!1m8!3m7!1s0x865cf54bc306f469:0x1abc84fb968a782a!2s8315+Broadway,+San+Antonio,+TX+78209!3b1!8m2!3d29.5141218!4d-98.4662206!16s%2Fg%2F11bw4hqmy6!3m5!1s0x865cf54bc4e8ead5:0xd7ccd3203e674f7a!8m2!3d29.5140369!4d-98.4661904!16s%2Fg%2F1tsyq66l?entry=ttu&g_ep=EgoyMDI1MDQwNi4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipMXEWt9uGVwegI4RMSmbdjof7-CVRhjcQ67WlDG=w408-h306-k-no,Yes,"29.5152630,-98.4659479"
1,LASORREN,La Sorrentina,Italian,No,"3330 Culebra Rd, San Antonio, TX 78228",San Antonio,West Side,"https://www.google.com/maps/place/La+Sorrentina+Italian+Restaurant/@29.4487749,-98.5685909,17z/data=!4m15!1m8!3m7!1s0x865c5e99525473dd:0xc643beccbba97ed!2s3330+Culebra+Rd,+San+Antonio,+TX+78228!3b1!8m2!3d29.4486975!4d-98.5664258!16s%2Fg%2F11b8v42xpq!3m5!1s0x865c5e9953999cc7:0x12b67bc4422207c!8m2!3d29.4487749!4d-98.5664022!16s%2Fg%2F1tmpky89?entry=ttu&g_ep=EgoyMDI1MDQwNi4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipMwzs3_6gxzB24-1dMuexASo2EaJfd-8L3EPB3o=w408-h294-k-no,Yes,"29.4487749,-98.5685909"
1,MAMACITA,Mamacita's Restaurant,Mexican,No,"8030 IH-10 W, San Antonio, TX 78230",San Antonio,Medical Center,"https://www.google.com/maps/place/Mamacita's+Restaurant/@29.5148757,-98.5568502,17z/data=!4m15!1m8!3m7!1s0x865c60a0c11ec7bd:0xf0ddb5c8138cb4fd!2s8030+I-10,+San+Antonio,+TX+78230!3b1!8m2!3d29.5149771!4d-98.5544896!16s%2Fg%2F11c5fsby5_!3m5!1s0x865c60a0c75c17a7:0x8370025ad9f607cd!8m2!3d29.5148757!4d-98.5546615!16s%2Fg%2F1v8x2m5k?entry=ttu&g_ep=EgoyMDI1MDQwNi4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipO-FOxho5IhAtlkaFPW48PCaf4-PpOwG6S5X9w3=w408-h271-k-no,Yes,"29.5148757,-98.5568502"
2,SEAISLAN,Sea Island Shrimp House (across North Star Mall),"Seafood, Seafood",Yes,"322 W Rector St, San Antonio, TX 78216",San Antonio,North Central,"https://www.google.com/maps/place/Sea+Island+Shrimp+House/@29.5164577,-98.4982675,17z/data=!4m15!1m8!3m7!1s0x865c5fe27c6a84eb:0x8f26d45aff8317ae!2s322+W+Rector+Dr,+San+Antonio,+TX+78216!3b1!8m2!3d29.5164577!4d-98.4982675!16s%2Fg%2F11bw4mm310!3m5!1s0x865c5fe27c116ad5:0x545af8ebb255d4f5!8m2!3d29.5165615!4d-98.4982299!16s%2Fg%2F1yl48r4qw?entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipMD3YnKXPUp7CmITtnKV4ayWZjuhqozmi_fNlXo=w408-h306-k-no,Yes,"29.5164577,-98.4982675"
1,ASPENCRE,Aspen Creek Grill,American,Yes,"11719 Bandera Rd, San Antonio, TX 78254",San Antonio,Helotes,"https://www.google.com/maps/place/Aspen+Creek+Grill/@29.5517126,-98.6684785,17z/data=!4m15!1m8!3m7!1s0x865c687df0bb6315:0x4407ba163e918236!2s11719+Bandera+Rd,+San+Antonio,+TX+78250!3b1!8m2!3d29.5517131!4d-98.6662445!16s%2Fg%2F11bw4qjsx_!3m5!1s0x865c687df096b367:0xfc3b13f0057f4114!8m2!3d29.5517126!4d-98.6662898!16s%2Fg%2F11cnlbmys7?entry=ttu&g_ep=EgoyMDI1MDQwNi4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipMad6qWoL4-dPpNSLAUHAyNUSDF-vRglFey-hOD=w408-h306-k-no,Yes,"29.5517126,-98.6684785"
1,ALABRIJE,Alabrije Bakery,Bakery,No,"1931 N New Braunfels Ave, San Antonio, TX 78208",San Antonio,Mahncke Park,"https://www.google.com/maps/place/Alebrije+Bakery/@29.445263,-98.4659479,17z/data=!4m15!1m8!3m7!1s0x865cf5c26a370723:0x890e5961b483ca41!2s1931+N+New+Braunfels+Ave,+San+Antonio,+TX+78208!3b1!8m2!3d29.4427499!4d-98.4610649!16s%2Fg%2F11p5tqrw9r!3m5!1s0x865c59baac9d1fc5:0x85737ca20921eb51!8m2!3d29.4427499!4d-98.4610649!16s%2Fg%2F11r0wy15_c?entry=ttu&g_ep=EgoyMDI1MDQwNi4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipPD-mQ7IecTGReDdCgsmwyAyRDxoQS5TLQL1_BL=w408-h725-k-no,Yes,"29.4452630,-98.4659479"
1,SINGHSVI,Singh’s Vietnamese,Vietnamese,No,"2803 N St Mary’s St, San Antonio, TX 78212",San Antonio,Tobin Hill,"https://www.google.com/maps/place/SINGHS+Vietnamese/@29.455263,-98.4859479,17z/data=!4m15!1m8!3m7!1s0x865c5f604d3c3283:0xafc0a07d6ba41910!2s2803+N+St+Mary's+St,+San+Antonio,+TX+78212!3b1!8m2!3d29.4514301!4d-98.4861946!16s%2Fg%2F11rnfcj5dt!3m5!1s0x865c666e31c35b75:0x9e0cb771f4744ff6!8m2!3d29.4514338!4d-98.4861917!16s%2Fg%2F11f9zr76dr?entry=ttu&g_ep=EgoyMDI1MDQwNi4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipO6SH5PFkPgTJdygaKCEeO1JLEgDzTeNGgXO0Av=w408-h306-k-no,Yes,"29.4552630,-98.4859479"
1,IDACLAIR,Ida Claire,Southern,Yes,"7300 Jones Maltsberger Rd, San Antonio, TX 78209",San Antonio,Alamo Heights,"https://www.google.com/maps/place/Ida+Claire/@29.495263,-98.4759479,17z/data=!4m15!1m8!3m7!1s0x865cf55e793e51a3:0x948ff367c02adc3b!2s7300+Jones+Maltsberger+Rd,+San+Antonio,+TX+78209!3b1!8m2!3d29.4975858!4d-98.4790727!16s%2Fg%2F11bw3_sn1t!3m5!1s0x865cf5638099441b:0xd83e07f6ebce8493!8m2!3d29.4975226!4d-98.4790537!16s%2Fg%2F11h_6qcmpz?entry=ttu&g_ep=EgoyMDI1MDQwNi4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipO3bTd9kcuG2qt1S1V7GVIbTXELzhGOq0JZq3-z=w408-h272-k-no,Yes,"29.4952630,-98.4759479"
